date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:54:11	136116/136116	---M--	200	added ('OK')	image/jpeg	etag:%22213b4-66557f71-c2a0179ca858784d;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/img18.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/img18.jpg	(from https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/elementor/css/post-13.css?ver=1716879367)
16:54:12	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220c96-66643774-7ea7a9eed95ed657;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.eot	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:13	134294/134294	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2220c96-66643774-7ea7a9eed95ed657;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.eot?	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400d41d.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:15	76736/76736	---M--	200	added ('OK')	font/woff2	etag:%2212bc0-66643776-107ef27a2071bf25;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.woff2	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.woff2	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:16	89988/89988	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215f84-66643776-42ed5135e6229279;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.woff	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.woff	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:17	133988/133988	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2220b64-66643775-f794fef6730cacff;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.ttf	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.ttf	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:19	747927/747927	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6997-66643778-c91999c0e91ec5b7;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.svg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-brands-400.svg	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:20	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2284f2-66643776-47d2b2d8451c3fdd;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.eot	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:21	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2284f2-66643776-47d2b2d8451c3fdd;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.eot?	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400d41d.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:22	13224/13224	---M--	200	added ('OK')	font/woff2	etag:%2233a8-66643777-e2a2b8604a21e953;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.woff2	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.woff2	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:23	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223f94-66643777-4c216e947ca9cda;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.woff	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.woff	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:24	33736/33736	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2283c8-66643777-867185aa4e3e9a5b;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.ttf	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.ttf	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:25	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222354a-66643778-5c768e4bc70e00e;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.svg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-regular-400.svg	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:26	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-6664377c-71d404277f6437c0;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.eot	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:27	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2231916-6664377c-71d404277f6437c0;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.eot?	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900d41d.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:28	78268/78268	---M--	200	added ('OK')	font/woff2	etag:%22131bc-6664377b-80290d6b06e606ab;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.woff2	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.woff2	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:30	101648/101648	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218d10-6664377b-dcc71031dfbbaa47;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.woff	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.woff	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:31	202744/202744	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22317f8-6664377c-cfb7f6227c8f4dd6;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.ttf	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.ttf	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:32	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e05cf-6664377e-94f213cccdb452e1;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.svg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/webfonts/fa-solid-900.svg	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fa-new.css?ver=v1_11.0.0)
16:54:33	30055/30055	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jul%202024%2011:22:19%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/owl.video.play.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/owl.video.play.png	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/owl.carousel.min.css?ver=v1_11.0.0)
16:54:34	17588/17588	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2244b4-6664377d-ebd729c505977e90;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello.eot?65176178	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello4c98.eot	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fontello.css?ver=v1_11.0.0)
16:54:35	10156/10156	---M--	200	added ('OK')	font/woff2	etag:%2227ac-6664377e-44fdbcbb1e474503;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello.woff2?65176178	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello4c98.woff2	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fontello.css?ver=v1_11.0.0)
16:54:35	11824/11824	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222e30-6664377d-438d949ae65841e1;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello.woff?65176178	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello4c98.woff	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fontello.css?ver=v1_11.0.0)
16:54:36	17420/17420	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22440c-6664377d-dfe7eb59bb1f654d;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello.ttf?65176178	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello4c98.ttf	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fontello.css?ver=v1_11.0.0)
16:54:37	20009/20009	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e29-6664377d-685e8b1119561018;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello.svg?65176178	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/font/fontello4c98.svg	(from https://marketifythemes.net/wp/istanbul/1/wp-content/themes/istanbul/assets/css/fontello.css?ver=v1_11.0.0)
16:54:37	13911/13911	---MCZ	200	added ('OK')	text/css	etag:W/%2239f1-665585ac-e1183c028b2672e;br%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/elementor/css/post-26.css?ver=1716880812	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/elementor/css/post-26ea7a.css	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:37	62574/62574	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2011:22:24%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-json/wp/v2/pages/26	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-json/wp/v2/pages/26.json	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:38	2346/2346	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2011:22:24%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fistanbul%2F1%2Fabout-me%2F	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embedad63.json	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2011:22:24%20GMT	https://marketifythemes.net/wp/istanbul/1/?p=26	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/index88b9.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:39	2526/2526	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2011:22:26%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fistanbul%2F1%2Fabout-me%2F&format=xml	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embed80a8	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:39	23839/23839	---M--	200	added ('OK')	image/jpeg	etag:%225d1f-66557f6f-eef9122f3ebc69b4;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/img17.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/img17.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:41	39077/39077	---M--	200	added ('OK')	image/jpeg	etag:%2298a5-66557f57-273aa3ceb05be7a7;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/cv.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/cv.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:41	97617/97617	---M--	200	added ('OK')	image/png	etag:%2217d51-66557f54-893e28fdfa1441f3;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/8.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/8.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:41	99631/99631	---M--	200	added ('OK')	image/png	etag:%221852f-66557f53-9872a0da95990780;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/7.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/7.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:41	97640/97640	---M--	200	added ('OK')	image/png	etag:%2217d68-66557f50-15127e5a0f9aa5b6;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/6.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/6.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:41	98007/98007	---M--	200	added ('OK')	image/png	etag:%2217ed7-66557f4e-d2c933ec063335c0;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/5.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/5.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:42	98191/98191	---M--	200	added ('OK')	image/png	etag:%2217f8f-66557f4b-add23b34ad7a0d42;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/4.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/4.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:43	98398/98398	---M--	200	added ('OK')	image/png	etag:%221805e-66557f45-741d9dfafd568b9f;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/2.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/2.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:43	99367/99367	---M--	200	added ('OK')	image/png	etag:%2218427-66557f49-5a5fb4bdeccd777;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/3.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/3.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:43	97870/97870	---M--	200	added ('OK')	image/png	etag:%2217e4e-66557f43-6fa0711dfc6351f8;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/1.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/1.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:44	2965/2965	---M--	200	added ('OK')	image/jpeg	etag:%22b95-66643622-e3526abdf4119a57;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/plugins/istanbul-core/elementor/assets/img/1-1.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/plugins/istanbul-core/elementor/assets/img/1-1.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:45	21222/21222	---M--	200	added ('OK')	image/jpeg	etag:%2252e6-66557f4f-26fad300b4ebac6;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/6.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/6.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:45	40328/40328	---M--	200	added ('OK')	image/jpeg	etag:%229d88-66557f41-f37eecae82bfbca1;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/1.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/1.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:46	22160/22160	---M--	200	added ('OK')	image/jpeg	etag:%225690-66557f4c-13d2c85ed4d324e9;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/5.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/5.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:46	98195/98195	---M--	200	added ('OK')	image/jpeg	etag:%2217f93-66557f47-3649124a1063ff91;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/3.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/3.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:46	60176/60176	---M--	200	added ('OK')	image/jpeg	etag:%22eb10-66557f51-b2b05a36ee0c38f3;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/7.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/7.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:46	71442/71442	---M--	200	added ('OK')	image/jpeg	etag:%2211712-66557f44-516b3965c140da7a;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/2.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/2.jpg	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:47	2833/2833	---M--	200	added ('OK')	image/png	etag:%22b11-666433de-c946b33399be4f2c;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/06/1.png	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/06/1.png	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:47	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22667c5334-4d7%22	https://marketifythemes.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:47	42584/42584	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:34%20GMT	https://marketifythemes.net/wp/istanbul/1/category/marketing/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/marketing/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:48	1767/1767	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2011:22:34%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-json/wp/v2/pages/55	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-json/wp/v2/pages/55.json	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:48	42604/42604	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:34%20GMT	https://marketifythemes.net/wp/istanbul/1/category/digital/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/digital/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:48	42587/42587	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:34%20GMT	https://marketifythemes.net/wp/istanbul/1/category/portfolio/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/portfolio/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:48	2398/2398	---MCZ	200	added ('OK')	application/json	date:Wed,%2003%20Jul%202024%2011:22:34%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fistanbul%2F1%2Fcreative-portfolio%2F	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embed810f.json	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:49	40247/40247	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:35%20GMT	https://marketifythemes.net/wp/istanbul/1/category/wordpress/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/wordpress/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:49	40230/40230	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:35%20GMT	https://marketifythemes.net/wp/istanbul/1/category/theme/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/theme/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:50	2578/2578	---MCZ	200	added ('OK')	text/xml	date:Wed,%2003%20Jul%202024%2011:22:35%20GMT	https://marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmarketifythemes.net%2Fwp%2Fistanbul%2F1%2Fcreative-portfolio%2F&format=xml	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-json/oembed/1.0/embedf338	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:50	40257/40257	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:35%20GMT	https://marketifythemes.net/wp/istanbul/1/category/blog/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/blog/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:50	42614/42614	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:35%20GMT	https://marketifythemes.net/wp/istanbul/1/category/creative/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/category/creative/index.html	(from https://marketifythemes.net/wp/istanbul/1/about-me/)
16:54:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jul%202024%2011:22:36%20GMT	https://marketifythemes.net/wp/istanbul/1/?p=55	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/index8054.html	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:51	38215/38215	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:37%20GMT	https://marketifythemes.net/wp/istanbul/1/project-cat/image/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/project-cat/image/index.html	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:51	32883/32883	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:37%20GMT	https://marketifythemes.net/wp/istanbul/1/project-cat/vimeo/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/project-cat/vimeo/index.html	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:51	29786/29786	---M--	200	added ('OK')	image/jpeg	etag:%22745a-66557f95-65f789b0ef50a1ac;;;%22	https://marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/img13.jpg	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/wp-content/uploads/2024/05/img13.jpg	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
16:54:51	32921/32921	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Jul%202024%2011:22:37%20GMT	https://marketifythemes.net/wp/istanbul/1/project-cat/youtube/	C:/NITISH/React_JS/Other/MyPortfolio/marketifythemes.net/wp/istanbul/1/project-cat/youtube/index.html	(from https://marketifythemes.net/wp/istanbul/1/creative-portfolio/)
